,x,y,PassiveActive
1607,[cls] دعوای شدید بین دو نفر درباره عدم کمک به یکی از آنها در حالی که بچه‌اش با اسباب بازیش با او بود، به وقوع پیوست. در نهایت، پدر بچه با پای خود به پاش ضربه زد و او را به اتاق برد و روی تخت انداخت. [sep] میبینی به زودی اونوقت افسوس میخوری که کاش به حرفم گوش میکردی منم وقتی ریپلای میکنم تو نظره کسی یعنی صرفا فقط مخاطبم اون خانمه نه شما اتفاقا من یه جوریم که همه بهم میگن تو ضدفمنیستی یعنی همش طرفدار آقایونم اما یه بار دیگه تایپیکو از اول بخونی فکر کنم بیشتر متوجه شی که این جا حق با خانمه [sep],question or answer,Passive
1608,[cls] همسرم من را زیر بار کتک گرفت و سرم گیج شده و بدنم کبود شده است. او این را قبول نمی‌کند و می‌گوید فقط سرم را زده است. [sep] سلام مشکلت حل شد؟ [sep],question or answer,Passive
1609,[cls] زنی که چند بار از شوهرش کتک خورده بود، امروز نیز توسط او مورد خشونت قرار گرفت و به شدت آسیب دید. شوهر هر بار پس از خشونت عذرخواهی می‌کرد. زن تصور می‌کرد که این اتفاق دیگر تکرار نخواهد شد، اما این بار شوهرش به شدت او را ضربه زد. [sep] با دوستام خونه گرفتم [sep],question or answer,Passive
1610,[cls] دو نفر دعوا کردند و یکی از آنها به دیگری حلو بچه زد. بعد از چند روز، کسی که حلو بچه زده شده بود به خانه دیگری رفت و با او شوخی کرد و بوسید، اما دیگری با او برخورد نکرد و فقط محلش را نداد. در نهایت، آنها به هم رابطه خواستند و خوابیدند. [sep] شوهر شما دم صفراوی هست. این جور مردا دست خودشون نیست، اگه صلاح دانستی ببرش دکتر طب اسلامی معتبر بهش صفرابر و …. میده عصبانیتش کم میشه [sep],question or answer,Passive
1611,[cls] دوشنبه شب، پس از دعوا و رد کردن طلاق، کتک مفصلی خورده و دوباره از خانه با بچه‌ها بیرون شده و طلاق را درخواست کرده است. [sep] چی شده [sep],question or answer,Passive
1612,[cls] شوهر برای اولین بار دست روم بلند کرد و طلاق خواست. برای تعیین تکلیف فردا دعوتم کرد. پس از ۶ سال زندگی و داشتن بچه ۳ ساله، هنوز درد کتک‌هایش را حس می‌کنم. [sep] من که رفتم [sep],question or answer,Passive
1613,[cls] فردی به نام مادر شوهر، تهدید کرده که اگر شکایتی از پسرش نکنند، بچه را از زندگی آنها می‌گیرد. برادر این شخص به خانواده خود گفت و آنها پیشنهاد دادند که شکایت کنند. اگر پسر دوباره کتکشان زده شود، خودشان طلاق می‌گیرند. [sep] یه جا گفتی بچه‌ات افتاده یه جا گفتی یه سالشه یعنی یه بچه داشتی یه دونه‌ام با ر دار بودی؟ خوب توضیح بده متوجه نشدم [sep],question or answer,Passive
1614,[cls] همسرم با سیخ به من حمله کرده و تهدید کرده که دوباره می‌زند. من به دنبال حفاظت از خودم و فرزندانم هستم و ممکن است به خانه پدرم بروم. [sep] [sep],other,Passive
1615,[cls] مادر به دنبال حل اختلاف با شوهرش به خانه آنها می‌رود. درگیری بین آنها به شدت افزایش می‌یابد و در نهایت شوهر به مادر حمله می‌کند. مادر در نهایت ترسیده و می‌خواهد شکایت کند. [sep] ما یه همسایه داشتیم با یکی دعواش شدطرفو فقط هول داد بعد یارو رفت کلی خودشو زخم و اینا کرده بود و شکایت کرد همسایه مام نامردی نکرد داد ب زنش پشتش رو با آجر حسابی زخم کرد و چنتا زخم دیگهگفت چندنفری ریختن سرم و زدن و لختم کردن رو زمین کشیدنم [sep],question or answer,Passive
1616,[cls] مشکلات بین زوج جدا از داداش شوهر بود، اما داداش اشتباها درگیر شد. شوهر به داداش گفت که او را مسخره نمی‌کند، اما همسرش به او گفت که بیشتر باید محافظت کند. در نهایت، همسر به اتاق رفت و در رو قفل کرد. [sep] خب کش میاد، ی چیز کوچیک نیست ک زودی تموم بشه ک [sep],question or answer,Passive
1617,[cls] مربوط به موضوع مالی من بود. شوهرم قول‌هایش را نگه نداشت و بحث شدید شد. در نهایت، من او را زدم و ما داد و بیداد کردیم. موضوع برای من بسیار جدی بود، زیرا تمام سرمایه زندگی‌ام در این موضوع بود. [sep] منم بخصوص اونجا که همو زدن [sep],question or answer,Passive
1619,[cls] یک زن درگیر خشونت شوهرش بوده و بچه‌اش را از دست داده است. پس از تحمل آزارهای فیزیکی، زن به پلیس شکایت کرده است. در حمام، زن یک تیکه کبودی روی پاش را مشاهده کرده است. [sep] بابام نمیزاره برم حرف شمارو میزنهنمیاره دارم میمیرم خدا لعنت کنه مادرش و [sep],question or answer,Passive
1620,[cls] شوهر بداخلاق و بحث‌گر است، خانواده را زجر می‌دهد و به همسرش بدمی‌گوید. همسر نمی‌داند چگونه با او برخورد کند و از وضعیت ناراحت است. شوهر همسرش را تحت فشار قرار داده و به او خشونت می‌آورد. [sep] جلو مامان‌بابات زد؟ اونا کاری نکردن؟ چه گستاخه [sep],question or answer,Passive
1622,[cls] شوهر مست به خانه آمد و به زن خشونت کرد. بچه چهار ماهه را هم روی دستش گذاشت و زن به پلیس زنگ زد اما کمکی نرسید. زن درد و دردسرهای زیادی دارد و نمی‌داند چه کاری باید بکند. [sep] چراااا [sep],question or answer,Passive
1623,[cls] دو نفر دعوا کردند، یکی لیوان آب روی تلویزیون ریخت و تلویزیون خراب شد، سپس دو تلویزیون دیگر را هم شکستند و سوختند. [sep] تورو خدا دعا کتید معجزه بشه بمیرمم از این غلظا نمیکنم [sep],question or answer,Passive
1624,[cls] در یک مهمانی، زنی توسط پسر عمه همسرش کتک خورد. او با خشم به پدر و مادر همسرش حمله کرد و سفره را بهم ریخت. سپس به زن پسر عمه همسرش گفت که اگر او به روژگار سیاه نکند، بیشعور است. [sep] در تمام این مدت شوهرت با چشمای گرد شده نگات میکرد و بر خود میلرزید [sep],question or answer,Passive
1625,[cls] در یک بحث الکی، شوهر فحش و حتی ضربه به همسرش زد. آنها در طبقه بالای خانه مادرشوهرشان زندگی می‌کنند و اگر مادرشوهرشان نبود، شوهرش او را می‌کشت. همسر داد زد و شوهرش او را ضربه زد. او نمی‌داند چگونه با شوهرش رفتار کند و احساس ناراحتی می‌کند. [sep] چی بگم منم شرایطم شبیهته خیلیها که بیرون گودن میگن طلاق بگیر ولی من یکی شرایط طلاق ندارم مجبورم سکوت کنم [sep],question or answer,Passive
1626,[cls] دختری به دوستانش درخواست کمک کرد تا به دنبال واکنش شوهرش به توهین و خشونت او علیه خود بگردند. [sep] من وسط بحثو دعوا یهو خندم میگیره حالا هی میخوام نخندم نمیشه اخرشم اونم میبینه من خندم گرفته میخنده بعده تموم شدنه خنده باز دعوارواز اول شروع میکنیم [sep],question or answer,Passive
1627,[cls] شوهر به زن گفت که ازش متنفره و می‌خواد از زندگیش بره. شوهر از زن خواست که پولش رو به حساب خودش منتقل کنه. زن به شوهر کتک زد. [sep] وا یعتی چی،،،،، زدش،، بهش گفته بزو،،،، با زنه شوهر دار،، در تماس،،،، کسی آورد خونه گفت دوستمه،،،، از ذوستش پرسید تو دیروز خونه ما بودی گفته نه،،،، دیگ باید چیکار کت،،،،، سر کار،،، بجه هم نداره،،،،،،، بلید وایسه شورت قرمز بپوش،، جاش جدا نکنه،،،، محبت کنه،،،، اینجوری خوب بگم [sep],question or answer,Passive
1628,[cls] یک زن پولدار درگیر مشکلات خانوادگی با شوهر خود است. شوهر سابقا او را مورد خشونت جنسی و جسمی قرار داده است. زن همچنان از شوهر سابق خود ترس دارد و از تحریک‌های او آزرده می‌شود. [sep] ولی وقتی میگه نمیخامت من چکار کنم [sep],question or answer,Passive
1629,[cls] فردی به نام مادر شوهر، تهدید کرده که اگر شکایتی از پسرش نکنند، بچه را از زندگی آنها می‌گیرد. برادر این شخص به خانواده خود گفت و آنها پیشنهاد دادند که شکایت کنند. اگر پسر دوباره کتکشان زده شود، خودشان طلاق می‌گیرند. [sep] بعد کی گفته شکایت کنی پلیس میاد می‌بره اولا که چند روز طول میکشه تا مراحل اداری اش رو انجام بدی؟ [sep],question or answer,Passive
1630,[cls] شوهر زور می‌کند و اجازه نمی‌دهد همسرش از نقش پسر خانه بیاید. هفته‌ای یک بار همسر به خانه مادرش می‌رود. در یک جنگی شوهر به همسرش کتک زد. مادر شوهر همچنان از همسرش دعوت می‌کند و شوهر عصبی می‌شود. [sep] منم ازشون متنفرم هی زنگ میزنن بیاین میریم اونجاهم باهامون نمیسازن دوست دارم عید سرطان بگیرم بمونم خونه خودم برم شیمی درمانی ولی خونه اونا نرم [sep],question or answer,Passive
1631,[cls] همسرم چند بار من را زده و گلوم را گرفته است. او با دستش به من حمله می‌کند و من درد می‌کشم. آیا می‌توانم به پزشکی قانونی بروم؟ [sep] فیلم بگیر [sep],question or answer,Passive
1632,[cls] مادر من به خانه من آمد چون منا به من حمله کرده بود. خانواده من آبروی خود را در مقابل مادر من از دست دادند. منا همچنان به خاطر این اتفاق از من عذرخواهی می‌کند. [sep] با تشکر فراوان [sep],question or answer,Passive
1633,[cls] فروش طلاها مورد بحث قرار گرفت. دراز کشیدن باعث درد شد. گریه و مشت زدن اتفاق افتاد. [sep] اره ولی با دوز پایینتر، مراقب خودت باش سعی کن بحث نکنید [sep],question or answer,Passive
1634,[cls] در یک دعوای خانوادگی، زن به شوهر خود گفت که متنفر است از خاهر شوهرش. شوهر زن به او حمله کرد و او برای پناه بردن به خانه مادربزرگش رفت. امروز آنها تصمیم گرفتند جدا شوند. [sep] آره دیگه روانی و بیمار درستم نمیشه با هیچ چیز [sep],question or answer,Passive
1635,[cls] شوهر وحشیانه با همسرش رفتار می‌کند، او صورت همسرش را گاز می‌گیرد و به او درد می‌رساند. همچنین، موهای همسرش را می‌کشاند و دماغش را فشار می‌دهد. همسرش از رفتار شوهرش ناراحت است و نمی‌داند چگونه این رفتار را ترک کند. [sep] حالا جامون برعکسه من شوهرمو گاز میگیرم یا دستام یخ باشه میچسبونم بهش انگشتمو میکنم توی چشش انقدر حال میده [sep],question or answer,Passive
1636,[cls] شوهر وحشیانه با همسرش رفتار می‌کند، او صورت همسرش را گاز می‌گیرد و به او درد می‌رساند. همچنین، موهای همسرش را می‌کشاند و دماغش را فشار می‌دهد. همسرش از رفتار شوهرش ناراحت است و نمی‌داند چگونه این رفتار را ترک کند. [sep] وای یه بارم عقد بودیم خونشون بودم تو اتاقش یه قمقمه آب تو اتاقش بود کمی ازش ریخت روم منم پاشدم گرفتمش و اون فرار میکرد و من خالی میکردمکل دیوار و قالیا و خودش خیسسسسسسسس خیسسسسسس شدنبعد ب مامانش گفت بیا ببین عروست چی کرده اتاقومامانش گفتش هرکاری کرده خوب کرده لابد اینکارم تو کردی الکی میندازی سر عروسم [sep],question or answer,Passive
1637,[cls] در یک خانواده، بچه‌ها به خاطر مسائل خانوادگی دعوا کردند و یکی از آنها به دیگری کتک زد. در ادامه، فردی که کتک خورده بود، به دلیل ناخواسته زدن قفل فرمون، زیر چشمش آسیب دید. خانواده او می‌خواهند از هم جدا شوند و او از مردم خواست که برایش دعا کنند. [sep] به خدا منم شنیدم نمیدونم درسته یانه [sep],question or answer,Passive
1638,[cls] در یک دعوای خانوادگی، فردی در خانه پدرش پنهان شد و پدر و خواهرانش او را پیدا نکردند. پس از گشت و گذار، فردی با خنده از پشت چوب لباسی پدرش بیرون آمد و پدرش او را کتک زد. [sep] ممنونم عزیزممن شوهر ندارم باهاش دعوا کنم اما همیشه با خودم گفتم روزی ک عقد کردیم بعد ک تنها شدیم یکی میخوابونم تو گوشش بهش میگم این مدت کجا بودی چیکا میکرد سرت ب کجا گرم بود ک اینقدر دیر اومدی [sep],question or answer,Passive
1639,[cls] شوهر به اشتباه پیام داده، همسر به او ناراحتی خود را نشان داده و شوهر به او حمله کرده است. [sep] خب برعکس بخواب عزیزم [sep],question or answer,Passive
1640,[cls] مهمونی بود، شوهر ناراحت بود، عکس‌های خودش را کم می‌گذارد، جاری ناراحت شد. [sep] وایعنی چی [sep],question or answer,Passive
1641,[cls] دو نفر در خیابان دعوا کردند. شوهر به زن حمله کرد. دلیل حمله، دعوای شب قبلی بود. [sep] احمق شوخیشم احمقانه است [sep],empathy,Passive
1642,[cls] درگیری ارثی باعث شد به من اتهام دزدی بزنند و انگشتم شکسته شد. حالا پزشکی قانونی دیه را تعیین کرده و کلانتری تماس گرفته تا پرونده را روشن کند. داداشم میگوید بیخیال شو ولی من هنوز در مورد بخشیدن یا ادامه دادن شکایت تردید دارم. [sep] اره میتونی [sep],question or answer,Passive
1643,[cls] فردی پس از برخورد با مشکلات روحی، درگیر یک دعوای شدید شده و توسط شخص دیگری مورد ضرب و شتم قرار گرفته است. پس از این حادثه، فرد به بیمارستان منتقل شده و در حالی که در بیمارستان بود، وضعیتش بهتر شد. [sep] ک با من کرد حالا اینکه چیزی نیست، بدتر از ایناهم هستش [sep],question or answer,Passive
1644,[cls] یک زن جوان که یکسال پیش ازدواج کرده، شوهرش بیکار است و او را مورد خشونت جنسی و جسمی قرار می‌دهد. او به کلانتری زنگ زده است اما شوهرش او را تهدید کرده است. اخیرا، شوهرش پسرش را اذیت کرده و او را به خانه مادرش فرستاده است. [sep] شوهر قبلیت چش بود اخه [sep],question or answer,Passive
1645,[cls] دو زوج دعوا کردند، شوهر به زن حمله کرد و او را زد، زن می‌خواهد بداند آیا باید برای شوهر جشن کوچولو بگیرد یا نه؟ [sep] کتک خوردی بازم میخاهی جشن بگیری [sep],question or answer,Passive
1646,[cls] همسرم با سیخ به من حمله کرده و تهدید کرده که دوباره می‌زند. من به دنبال حفاظت از خودم و فرزندانم هستم و ممکن است به خانه پدرم بروم. [sep] وای چقد نفرین میکنی [sep],question or answer,Passive
1647,[cls] شوهر زن به دلیل چیزهای الکی او را توهین کرد و کتکش زد. زن قرص‌های قند و فشار را برای خودش خورد و شماره پلیس را گرفت. او وسایلش را جمع کرد و خانه را ترک کرد. [sep] فک ات خسته نمیشه؟ [sep],question or answer,Passive
1648,[cls] پسر ده ساله بی ادب و پرخاشگر است. هرگاه او را خواسته‌ای انجام ندهد، قهر می‌کند و به دیگران آسیب می‌رساند. پدرش نیز به شدت عصبی است و این مشکلات خانوادگی را تشدید می‌کند. [sep] بچت چند سالشه؟ [sep],question or answer,Passive
1649,[cls] شخصی دیشب به دختری حمله کرد و چشمش را زخمی کرد. دختر درد زیادی دارد و نمی‌داند چه کار کند. او فکر می‌کند بهتر است فرار کند. [sep] منم این روزا رو گذروندم ابجی شوهرم وقتی اومد جلو پول تو جیبیشو از بابام میگرفتم با بی پولی و بیکاریش ساختم الان هم خونه داریم هم ماشین …. اصلا اجازه دخالت ب کسیو نده اگه شوهرتو دوست داری واسش بجنگ [sep],question or answer,Passive
1650,[cls] یک فرد به طور خشنانه به شخصی حمله کرده و او را ضربه زده است. شخص متضرر در حال تردید برای گزارش این اتفاق به پلیس است. او همچنین چندین نامه پزشکی قانونی دارد که می‌تواند به عنوان شواهد در دادگاه استفاده شود. [sep] الکی زد؟ یا دعواتون شده بود [sep],question or answer,Passive
1651,[cls] یک زن به دلیل مشکلات خانوادگی و رابطه ناموفق با شوهرش، از زندگی خسته شده است. شوهر عقده‌ای و بحث و دعواهای زیادی بین آنها رخ می‌دهد. در نهایت، این بحث‌ها به جنگ و کتک کاری منجر می‌شود و آبروی آنها به خطر می‌افتد. [sep] چرا کوبید یعنی شما هیچی نگفتید اومد سرمیز و اونا را کوبید زمین؟ مگه روانیه؟ خب شماهردو مشکل دارید وگرنه اینهمه دعوا وکتک کاری درست نیست نه شما کوتاه میای نه اون بالاخره باید یکی آب ویکی آتش باشه وقتی یکی تندمیشه اون یکی سکوت کنه تا آروم بشه نه اینکه این یه چیزی گفت طرف دیگر دوتا جواب بده [sep],question or answer,Passive
1652,[cls] شوهر بداخلاق و بحث‌گر است، خانواده را زجر می‌دهد و به همسرش بدمی‌گوید. همسر نمی‌داند چگونه با او برخورد کند و از وضعیت ناراحت است. شوهر همسرش را تحت فشار قرار داده و به او خشونت می‌آورد. [sep] یعنی چی هرچی میشه طلاق بگیریم که نمیشه …. [sep],question or answer,Passive
1653,[cls] شوهر به زور با همسرش برقراری رابطه جنسی خواست، همسر مقاومت کرد و شوهر او را زد، همسر از شوهرش خواست تا دست از سرش بردارد. [sep] شاید واقعا اینجور باشه [sep],question or answer,Passive
1654,[cls] مادری که ناراحت است، به پسرش گفت که می‌خواهد خودش را بکشد. پسرش او را تشویق کرد و به او گفت که هر کاری دلش می‌خواهد بکند و او پشت اوست. مادر به دلیل این حرف‌ها خودش را زد و پسرش او را کتک زد. صبح روز بعد، پسرش به مادرش معذرت کرد و گلی به او داد، اما مادر هنوز ناراحت است. [sep] گذشت خوبه ولی رفتارش پیش بچه باید کنترل بشه هر کاری یبار اتفاق بیفته بازم تکرار میشه کتک رو باید حلش بکنی تا دوباره اتفاق نیفته [sep],question or answer,Passive
1655,[cls] مردی به نام شوهر، به همراه بچه‌اش به خانه مادر همسرش رفت و با داداش همسرش درگیر شد. شوهر داداش همسرش را کتک زده بود و داداش به پلیس گزارش داد. [sep] چی باعث شده دلت به ادامه زندگیت گرم باشه؟ [sep],question or answer,Passive
1656,[cls] شوهر و همسر عاشق هم هستند. یکی از عزیزان شوهر فوت کرده و او در حال افسردگی است. برادر شوهر همسر به او پیشنهاد می‌دهد که به خانه برود، اما همسر همچنان کنار شوهرش می‌ماند. بعد از یک ماه، شوهر فوت کرده است و همسر همچنان در حال ترحم است. [sep] اره اگرم اینجور مواردی باشه هوسه نه عشق. عشق بین دو تا ادم‌مجرد اتفاق میفتهنه دوتا ادم‌متاهل چون دیگه عشق نیست شهوت و هوس و کثیفترین حسههرچند قضیه‌ی اسی برعکسه و برادرشوهرش از اسی خوشش نمیاد انگار مرض داره دل درد گرفته [sep],question or answer,Passive
1657,[cls] یک فرد به نام تو‌روخدا توسط یکی از همکارانش مورد آزار و اذیت قرار گرفته است. این باعث شده که دختر کوچک او نیز گریه کند. [sep] پروفایلتو دوس دارم عاشق مرلین مونرو هستم [sep],question or answer,Passive
1658,[cls] شوهرم کتکم زده و وسایل خانه را شکسته، من فیلم از او گرفتم. در دعوا، او هم خودش را زخمی کرد. من از شکایت به کلانتری متنفرم. [sep] مدرکهات خیلی خوبن ولی فک کنم پزشک قانونی رو باید بری [sep],question or answer,Passive
1659,[cls] یک زن جوان که یکسال پیش ازدواج کرده، شوهرش بیکار است و او را مورد خشونت جنسی و جسمی قرار می‌دهد. او به کلانتری زنگ زده است اما شوهرش او را تهدید کرده است. اخیرا، شوهرش پسرش را اذیت کرده و او را به خانه مادرش فرستاده است. [sep] همسرقبلیش رو نمیشناسی؟ [sep],question or answer,Passive
1660,[cls] یک سال پس از لغو کاربری، فردی به نی نی سایت بازگشت. این شخص در شبی تنها، توسط شوهر نامردش مورد خشونت قرار گرفت و به پزشکی قانونی مراجعه کرد. با وجود داشتن فرزند سه ساله، او نتوانست از خانه خود بیرون برود. [sep] سلام تحصیلات خودتون و شوهرتون چیه [sep],question or answer,Passive
1661,[cls] شوهر وحشیانه با همسرش رفتار می‌کند، او صورت همسرش را گاز می‌گیرد و به او درد می‌رساند. همچنین، موهای همسرش را می‌کشاند و دماغش را فشار می‌دهد. همسرش از رفتار شوهرش ناراحت است و نمی‌داند چگونه این رفتار را ترک کند. [sep] کم کم میخورتت الان داره امتحان میکنه ببینه میتونه هضمت کنه یا نه [sep],question or answer,Passive
1662,[cls] مادر و پدر فراخوانی کردند تا شوهر با پدر صحبت کند، اما شوهر رفته بود. زن به دنبال شوهر نرفت و با مادرش درگیر شد. سپس شوهر به خانه مادرش رفت و در رابطه با آینده صحبت کرد، اما زن از این صحبت‌ها خوش نبود و تصمیم گرفت به خانه برود. در این حین، مادر شوهر به زن زنگ زد و او را تهدید کرد، و در نهایت زن توسط مادر شوهر کتک خورد. [sep] اخه چرا [sep],question or answer,Passive
1663,[cls] زنی که چند سال است کتک می‌خورده، دیشب به شوهرش کتک زد و او هم جواب داد. شوهر دیوانه شده بود و فحش‌های رکیکی به خدا و پیغمبر می‌دهد. زن تصمیم گرفت جدا شود، اما شوهرش امروز صبح بیدار شده و می‌خواهد هر چیزی را که زن بخواهد انجام دهد. [sep] برو بزار به نامت بزنه [sep],question or answer,Passive
1664,[cls] شوهر وحشیانه با همسرش رفتار می‌کند، او صورت همسرش را گاز می‌گیرد و به او درد می‌رساند. همچنین، موهای همسرش را می‌کشاند و دماغش را فشار می‌دهد. همسرش از رفتار شوهرش ناراحت است و نمی‌داند چگونه این رفتار را ترک کند. [sep] اولش فکر کردم دعوا میکنه خدایا فکرمو به راه راست هدایت کن [sep],question or answer,Passive
1665,[cls] یک زن به دلیل دعوایی با شوهرش، توسط او در سرش ضربه خورد. در دفعات قبلی که ضربه خورده بود، درد حس می‌کرد، اما این بار هیچ دردی نداشت. زن نگران است که چرا دردی حس نکرده است. [sep] چون عادت کردیمن جای شما باشم بعد اینکه باز تکرار کرد خودمو میزنم به مریضی و میرم بیمارستان و ننه من غریبه‌ام در میارمگاهی این چیزا لازمه تا شاید آدم شه [sep],question or answer,Passive
1666,[cls] بچه‌ها به من کتک زدند، سرم درد می‌کند. من به خانواده‌ی او تبریک عید گفتم، اما او به من فحش داد و کتکم زد. من به طلاق فکر می‌کنم. [sep] دقیقا توهین به گاو نشود [sep],question or answer,Passive
1667,[cls] فردی دیشب توسط پدرش مورد ضرب و شتم قرار گرفت و پدرش او را به پلیس گزارش کرد. پلیس و آمبولانس در نهایت بچه‌های فرد را از او گرفتند. فرد امیدوار است که بچه هایش امروز به او بازگردند. [sep] دارم میمیرم بچه هامو میخوام [sep],question or answer,Passive
1668,[cls] زن به دادگاه رفت و شوهرش را به خاطر ضرب و شتم شکایت کرد. وکیلش نیامد و او نامه پزشکی قانونی گرفت. مادر شوهرش هم به دادگاه آمد و با او بحث کرد. [sep] شماکدوم شهرین [sep],question or answer,Passive
1669,[cls] زنی که شوهرش او را زده بود، به پزشک قانونی رفت و نامه گرفت. اما حالا شکایتی برای او ارسال شده و شوهرش هنوز از آن خبر ندارد. او نگران است که اگر پیگیری نکند، شوهرش هیچ اطلاعی از شکایت نخواهد داشت. [sep] ببین عزیزم وقتی یه تصمیمی میگیری درست و حسابی بشین فک کن بعدهم پای تصمیمت وایسا جا نزن [sep],question or answer,Passive
1670,[cls] شوهر بدجنس و خیانتکار است، خرجی نمی‌دهد و به زنان دیگر فحش می‌دهد. زن اقدام به فروش یخچال و لباسشویی شوهرش می‌کند. مادر شوهر نیز به او بدرفتاری می‌کند. [sep] بنظرم این کاربرهای فیک میان ک امید به زندگی ما رو بالا ببرن [sep],question or answer,Passive
1671,[cls] زنی که شوهرش او را چندین بار کتک زده است، داستان خود را تعریف می‌کند. [sep] دست دختر عموت دردنکنه، یکی از دوستای منم تعریف میکردمیگفت شوهرم همیشه کتکم میزد حتی جلوی مامانم ولی یه بار که دیگه تحملم تموم شد پاشدم باقوطی شیر خشک بچه کوبیدم توسرش همه صورتش پرازشیر خشک شد وحسابی ترسید میگفت دیگه دست روم بلند نکرد [sep],question or answer,Passive
1672,[cls] یک دعوای شدید بین زوجی رخ داده است و در نتیجه شوهر به همسرش آسیبی وارد کرده است. همسر دچار درد شده و نمی‌تواند حرکت کند. او به پدرش تماس می‌گیرد تا او را بردارد. [sep] ناشزه زنی هستش که از همسرش اطاعت نمی‌کنه نافرمانی میکنه حالا چه تو امور جنسی چه بیرون رفتن از خونه بدون اجازه شوهر هم شامل میشه البته باید تکرار بشه نه به صرف یک بار [sep],question or answer,Passive
1673,[cls] زنی به نامیارا به دنبال طلاق از شوهرش است، اما شوهرش این درخواست را رد می‌کند و تهدید می‌کند که اگر طلاق بگیرد، به او آسیب خواهد رساند. نیارا در حالی که در خانه خودش زندگی می‌کند، به دلیل شکنجه‌های شوهرش، کبودی‌هایی در بدنش دارد. [sep] مگه چندسالته که تو شادی؟؟ [sep],question or answer,Passive
1674,[cls] شخصی کتک خورده و گریه می‌کند. روسری به او زده شده و حالش خوب نیست. [sep] تنهام میترسم الان بیاد [sep],question or answer,Passive
1675,[cls] زنی با شوهرش به دلیل تمایل به کار یا تحصیل دعوا می‌کند. شوهر هیچ کاری را پذیرفته و فقط از او می‌خواهد بچه‌هایشان را بزرگ کند. در نهایت، شوهر به زن خشمگین حمله کرده و او تصمیم به جدایی می‌گیرد. [sep] نه اون موقع مادرشوهرت میگه پولاشو ازش بگیر، زنت داره شاخ میشه برات، داره آبروتو میبرهفکر نکن این حرفها تمومی نداره [sep],question or answer,Passive
1676,[cls] یک زن به دلیل بی احترامی و فحش دادن به او و ترساندن دختر کوچکش به دنبال راهکاری برای حل مشکل خود می‌گردد. در یک شب، زن به دلیل خاموش کردن برق، با شوهرش درگیر می‌شود و او را مورد خشونت قرار می‌دهد. شوهر همیشه به طلاق اشاره می‌کند و زن در وضعیت نامطلوبی قرار دارد. [sep] چند ساله ازدواج کردی چند سالته شوهرت چند سالشه قبلا چطور بود رابطتون [sep],question or answer,Passive
1677,[cls] یک زوج به دلیل دعوا و ضرب و شتم به مأموریت فراخوانده شدند. زن به خانه پدرش رفت و نامه پزشکی قانونی گرفت. آنها به شورای حل اختلاف رفتند و در آنجا با پدر همسرشان مواجه شدند. [sep] زن اولشو طلاق داد؟ [sep],question or answer,Passive
1678,[cls] مردی به زن خود پنهان کاری می‌کرد، زن او را هشدار داد اما او ادامه داد. زن در نهایت او را ترک کرد و او او را فیلمبرداری کرد. دلیل ترک زن، نفقه نبود. [sep] عفریته [sep],question or answer,Passive
1680,[cls] در حین تماشای فیلم، فردی به گوش شخص دیگری محکم زد و باعث درد و سوت کشیدن گوش شد. شخصی که زده شده بود، از این اقدام ناراحت شد و از فردی که زده بود، شکایت کرد. فردی که زده بود، ادعا کرد که او اصلا محکم زده نبوده بود. [sep] میری رو تاپیک اون تو پستش سه تا نقطه هس میزنی [sep],question or answer,Passive
1682,[cls] زنی که چند بار از شوهرش کتک خورده بود، امروز نیز توسط او مورد خشونت قرار گرفت و به شدت آسیب دید. شوهر هر بار پس از خشونت عذرخواهی می‌کرد. زن تصور می‌کرد که این اتفاق دیگر تکرار نخواهد شد، اما این بار شوهرش به شدت او را ضربه زد. [sep] خخخخخخخ [sep],question or answer,Passive
1683,[cls] شوهر زن در شب زیر مشت و لگدش قرار داده است و زن درد دارد. نیاز به کمک دارد. [sep] حقته الان نیم ساعته عضو نى نى سایت شدى فکر کردى میتونى بقیه رو گول بزنى [sep],question or answer,Passive
1684,[cls] مهمونی بود، شوهر ناراحت بود، عکس‌های خودش را کم می‌گذارد، جاری ناراحت شد. [sep] برادرشوهرت شوهر استارتر نیست؟ [sep],question or answer,Passive
1686,[cls] شوهر احترامی به همسرش ندارد و او را مورد خشونت قرار می‌دهد. در یک سفر، شوهر به همسرش حمله کرده و او را با بچه‌اش بی‌پول و بدون گوشی ترک کرده است. پس از آشتی، شوهر دوباره به خشونت و خیانت خود ادامه می‌دهد. [sep] ن فوقش کتکشو میزنه رابطه رو برقرار میکنه [sep],question or answer,Passive
1687,[cls] شوهرم کتکم زده و وسایل خانه را شکسته، من فیلم از او گرفتم. در دعوا، او هم خودش را زخمی کرد. من از شکایت به کلانتری متنفرم. [sep] فکر نکنم. چون یکی رو میشناسم رفت پزشک قانونی بعد انگار یکسری قبلا شوهرش کتکش زده بود و عکس گرفته بود ولی عکس‌ها رو قبول نکردن [sep],question or answer,Passive
