,x,y,PassiveActive
1247,[cls] شوهر معتاد دست بزن عصبی و دیروز به طور وحشیانه من را کتک زد. بچه‌های من در حال حاضر با مادر شوهرم هستند و خانواده من اجازه بازگشت آنها را نمی‌دهند. چه کاری باید بکنم؟ [sep] وای خدای من [sep],empathy,Passive
1248,[cls] زنی که شوهرش او را مورد خشونت قرار داده بود، به دنبال گوشی همراهش بود. شوهر او ابتدا به سوالات او پاسخ نداد و سپس او را تهدید کرد. در نهایت، شوهر او گوشی همراهش را برداشت و او را تهدید کرد که باید بخوابد. [sep] اقدام به طلاق کن و تا زمانی که وچطلاق نداده اوپیشش آفتابی نشو [sep],confront and retaliate,Active
1249,[cls] زنی که شوهرش قرار بود با دوستانش برود، به او گیر داد و شوهرش او را کتک زد. زن صبح پیام‌های بیخودی از شوهرش دریافت کرد و در حال حاضر در مورد ادامه رابطه خود با شوهرش شک دارد. [sep] یا خدا [sep],empathy,Passive
1250,[cls] زوجی به دلیل دعوای خانوادگی درگیر مشکل شدند. شوهر به همسرش طلاق داد و دو ماه به او توهین کرد. در نهایت، در یک دعوا شدید، شوهر به همسرش حمله کرد و او به خانواده خود زنگ زد. [sep] بالاخره مجبوره قدم جلو بذاره، نمیتونه همینجوری بلاتکلیف نگهت داره کاگه گفت برگرد، به نظرم به حرف خانوادت گوش کن، و بذار بیاد مشکلاتتون رو حل کنین و بعد آشتی کنینولی زیاد قهر و دعوا رو هم کش نده اگه واقعا هدفت طلاق نیس، چون دوری این مدلی سردی میاره برای دو طرف [sep],conform and adjust,Active
1251,[cls] زنی با شوهرش به دلیل تمایل به کار یا تحصیل دعوا می‌کند. شوهر هیچ کاری را پذیرفته و فقط از او می‌خواهد بچه‌هایشان را بزرگ کند. در نهایت، شوهر به زن خشمگین حمله کرده و او تصمیم به جدایی می‌گیرد. [sep] توروخدا بهش زنگ بزن … قول بده که همین فردا بهش زنگ میزنی خواهش میکنم با خودت اینکارو نکن شاید همه چی درست شد لطفا بهش زنگ بزن [sep],conform and adjust,Active
1252,"[cls] یک زن ناراحت از رفتار خشن شوهرش است. شوهرش به او فحش می‌دهد و به خودش و مادرش نیز فحش می‌دهد. در یک روز، شوهرش به طور ناگهانی به زن ضربه می‌زند و او را به خاطر چایی ریخته شده بر روی پاش مورد سوء استفاده قرار می‌دهد. زن از خانه خارج می‌شود. [sep] تو خانومی کن , حواستو بیشتر جمع کن , هرگز غر نزن , حرف بد نزن , شرمنده ش کن ,هزار برابر بیشتر احترامش کن بذار خودش بفهمه … اگه فحاشی کرد فقط سکوت کن [sep]",conform and adjust,Active
1253,[cls] یک دختر بچه از کودکی تحت شدید سوء استفاده و خشونت از سوی مادر و پدرش رنج می‌برد. او از ترس از مادرش می‌ترسد و به دلیل دروغ گفتن، پدرش او را شدیدا مورد ضرب و شتم قرار می‌دهد. در یکی از این حوادث، پدرش او را با کمربند زده و بدنش را زخمی می‌کند. [sep] من ابتدایی ک بودم، بابام فقط بخاطر درس باهام دعوا میکرد، هر وقت ازشون ناراحت بودم.، میگفتم شما پدر مادر من نیستین. و تو تخیل خودم خسرو شکیبایی پدرم بود …درک اسی سخته؟ [sep],empathy,Passive
1254,[cls] صبح پاشیده، غذا درست کرده و کارهای خود را انجام داده بودم که داداشم زنگ زد و پول برای ثبت نام ماشین خواست. من پول نداریم گفتم، اما او نصف مبلغ را پیش پرداخت کرد و وعده گرفت که بعدا پرداخت کنیم. بعد از دعوا با شوهرم، با مشت به من حمله کرد و من از خانه او را بیرون کردم. دلم خیلی پر است و نمی‌دانم چه کاری باید بکنم. [sep] خیلی خیلی کاره خوبی کردی تازه باید دوتا پاهوشو هم قطع میکردی [sep],confront and retaliate,Active
1255,[cls] زنی به شوهرش نیاز به ناز و محبت دارد، اما شوهرش توجهی به این نیازها ندارد. زن به شوهرش درباره سردردش گفت ولی شوهرش توجهی نکرد. [sep] وای روانیه چه وحشیه حالم بد شد قشنگ [sep],empathy,Passive
1256,[cls] زنی که از تنهایی خسته شده بود، شوهر بداخلاقش او را مورد سوء استفاده قرار داد و او را زخمی کرد. او برای تزریق آمپول آی وی اف فردا باید بیمارستان را برود. اما شوهرش او را تنها گذاشت و هیچ کسی در شهر غریبی که زندگی می‌کرد به او کمک نمی‌کرد. [sep] نمی‌دونم واقعا من ک جای شما نیستم ولی خودم اگه تو همچین شرایطی بودم حاضر بودم تا آخر عمر بچه دار نشمبا همسرت حرف زدی ک این رفتارشو کنار بذاره؟ بهش بگو تو میخوای پدر بشی من اینجوری ته دلم قرص نیست [sep],confront and retaliate,Active
1257,[cls] شوهر زن به خانه می‌آید و به او حمله می‌کند. زن به پلیس گزارش می‌دهد و شوهرش بازداشت می‌شود. داستان به پایان می‌رسد. [sep] بابای من سیگارم نمیکشید ولی اینجوری بود اینا روانی هستن همین [sep],empathy,Passive
1258,[cls] شوهر زن در شب زیر مشت و لگدش قرار داده است و زن درد دارد. نیاز به کمک دارد. [sep] به مادرت بگوبه فامیل چیزی نگه [sep],conform and adjust,Active
1259,[cls] دو هفته پیش، زوج جوانی در خانه مادر همسرشان بودند و هنگام بازگشت به خانه، همسر دیوانه شد و اشیا را پرت کرد. همسر به خانه مادرش رفت تا قرص بگیرد و هنگام بازگشت، به همسرش فشار آورد تا کولر گازی را خاموش کند. [sep] یا خدا [sep],empathy,Passive
1260,"[cls] a woman is upset because her husband received a message from another girl. she had a fight with her husband and his family, and was physically abused. she considered suicide but decided against it because of her mother's illness and her own pregnancy. she tried to leave the house but her husband stopped her. [sep] دقیقا منم اعتقاد دارم مردا هرزه هستن [sep]",empathy,Passive
1261,[cls] دو نفر در مورد زندگی زورگویی صحبت می‌کنند، یکی از آنها از دیگری خواسته است برود. سپس با هل دادن به سفره افطار، او را لگد زده و بعد از گریه، به خانه مادرش رفته است. دوباره با هم صحبت کرده و او را فیلم برداری کرده است. [sep] اخخخخخخخ گفتی هار شدن دیگه واقعا [sep],question or answer,Passive
1262,[cls] یک زن ناراحت به دوستان خود کمک می‌خواهد زیرا شوهرش بد اخلاق است و خانواده‌اش او را تحقیر می‌کنند. هنگامی که باردار بود، شوهرش او را مورد خشونت قرار داد و پس از تولد دخترش، او را از خانه بیرون کرد. او در تنهایی و بی تجربگی به دنبال کمک می‌گردد. [sep] بچه تا هفت سال برای مادره برو شکایت کن تا جوون هستیهستیش خودتو راحت کن بنظرم معتاد باید باشه [sep],confront and retaliate,Active
1263,[cls] زنی که شوهرش او را مورد خشونت قرار داده بود، به دنبال گوشی همراهش بود. شوهر او ابتدا به سوالات او پاسخ نداد و سپس او را تهدید کرد. در نهایت، شوهر او گوشی همراهش را برداشت و او را تهدید کرد که باید بخوابد. [sep] جدا شو اما قبلش پدرررشو درار بعد جدا شو مدرک جم کن وقتی زدت همسایه‌ها رو صدا کن داد و بیداد کن تا پلیس بیاد و گزارش بنویسه و بعدش برو پزشک قانونی ولی از یقرون مهریت نگذر خواهشاااا مردک لجنننن [sep],confront and retaliate,Active
1264,[cls] بابا به مامان فحش داد، مامان گفت کاش می‌مردم، من نمی‌تونم بهش کمک کنم، دلم برای مامانم می‌سوزه. [sep] ببرش پیش روانشناس یا از اپلکیشن اسنپ مشاور یا روانشناس تلفنی یا ویدئویی بگیراین سایتم مشاور داره ولی خیلی دیر جواب میدنکلا مسئله خیلی بزرگیه کتک خوردن و تحقیر شدن ولی مسئله بزرگتر اینکه افکار خودکشی اومده سراغش [sep],question or answer,Passive
1265,[cls] یک زن به خانه پدرش رفت و شوهرش او را زد. او پلیس را فراخوانی کرد و پدرش نیز به خانه آمد. او به پزشکی قانونی رفت و نامه‌ای به شورای حل اختلاف داد. شوهرش معتاد به ماریجوانا بود و خیلی فحش‌های زشت می‌زد. [sep] کار خوبی میکنی یبار برای همیشه سختی بکشی بهتره تا اخر عمرت زجرت بده [sep],confront and retaliate,Active
1266,[cls] یک زوج به دلیل یک مسئله ساده به جدال می‌پردازند. شوهر به همسرش تهدید می‌کند که او را ضربه خواهد زد و چشمانش را نخواهد دید. همسر بعد از نیم ساعتی با او معذرت می‌خواهد، اما دلش شکسته است و دیگر نمی‌تواند به شوهرش نگاه کند. [sep] ببخشش اگه پشیمونه سخت نگیر عصبی شده یه چی گفته [sep],conform and adjust,Active
1267,[cls] دوستان شوخی می‌کردند، یکی دیگری را نیشگون گرفت و دعوا شروع شد. یکی از آنها دیگری را کتک زد و او را از خانه بیرون کرد. حالا فردی که این پیام را داده، از آن فرد ناراحت است. [sep] عزیزم ایشالا امشب بخیر بگذره [sep],empathy,Passive
1268,[cls] یک زن جوان شش سال پیش ازدواج کرده است، اما زندگی او روز به روز بدتر می‌شود. شوهرش او را تحقیر می‌کند و به او خیانت کرده است. زن به دلیل شدت تحقیر و خشونت شوهرش، شکایت کرده است. [sep] برو پزشکی قانونی طول درمان بگیر،،، به دردت میخوره تو دادگاه [sep],confront and retaliate,Active
1269,[cls] شوهرم در خیابان به من حمله کرد و من شوکه شدم. بعد از این حادثه، من گریه کردم و شوهرم معذرت خواهی کرد. من او را از اتاقم بیرون کردم. [sep] عزیزم مطمئن باش عذرخواهیش واقعی بوده دیگه ماجرا را کش نده واونا ببخش. [sep],conform and adjust,Active
1270,[cls] زنی که شوهرش او را مورد خشونت قرار داده بود، به دنبال گوشی همراهش بود. شوهر او ابتدا به سوالات او پاسخ نداد و سپس او را تهدید کرد. در نهایت، شوهر او گوشی همراهش را برداشت و او را تهدید کرد که باید بخوابد. [sep] وای من از این عددا میترسم بدتر نشم وضعم از این دعا نویسا خیلی میترسم [sep],question or answer,Passive
1271,[cls] در یک دعوای خانوادگی، زن به شوهر خود گفت که متنفر است از خاهر شوهرش. شوهر زن به او حمله کرد و او برای پناه بردن به خانه مادربزرگش رفت. امروز آنها تصمیم گرفتند جدا شوند. [sep] بهتره با خاهر شوهرت حرف بزنی دخالت نکنه و یه نصیحت هیچوقت بخاطر کسی زندگی خودتو داغون نکن الان اون سر خونه زندگی خودش داره به تو میخنده و خوشحاله ولی تو به خاطر اون داری زندگیتو از دست میدی [sep],question or answer,Passive
1272,[cls] درگیری شدید بین زن و شوهر در حضور مادر زن رخ داد. زن به شدت توسط شوهرش ضربه خورد و او رفت. مادر زن نمی‌خواهد شوهر به خانه بازگردد و نیاز به راهنمایی دارد. [sep] دعوا بین زن و شوهر پیش میاد عزیزم اگ زندگیت رو‌دوست داری غرور معنایی نداره شاید با این نرفتنت دعواتون بزرگ شه و‌شوهرت ب نبودت عادت کنه ب اینم فکر کردی در هر صورت تو زندگی یکی باید گذشتش بیشتر باشه [sep],conform and adjust,Active
1273,[cls] شوهرم در خیابان به من حمله کرد و من شوکه شدم. بعد از این حادثه، من گریه کردم و شوهرم معذرت خواهی کرد. من او را از اتاقم بیرون کردم. [sep] منم امشب باشوهرم دعوای بدی داشتم اصلا یه مدت کلا زدیم به تیپ هم آخرش چی میشه نمیدونم [sep],empathy,Passive
1274,[cls] یک زن دارای دو دختر است که در ماه رمضان همسرش او را مورد سوء استفاده قرار می‌دهد و او را مورد خشونت قرار می‌دهد. او همچنین به دنبال کسانی است که به او کمک کنند و او را از این وضعیت نجات دهند. [sep] اول که باهمچین ادم کثیفی نباد بمونی دوما برو پزشکی قانونی شکایت کن [sep],confront and retaliate,Active
1275,[cls] در یک دعوای خانوادگی، شوهر دست بلند کرد و به پیشونی همسرش ضربه زد. همسر به پدر خود و شوهر به دوست خود از این اتفاق خبر داد. شوهر به خانه برگشت و با همسرش به دلیل اظهارات ناروا دعوا کرد. [sep] میگم مجبوری تحمل کنی؟ به خودت بیا جدا شو دیوونه‌ای مگه [sep],confront and retaliate,Active
1276,[cls] شوهر بازگشته، خرید کرده، شوخی کرده، درگیری شدیدی بین آنها رخ داده است. [sep] استاتر رکورد بی‌جنبه بودن رو یه تنه جابجا کردی کار همسرت هم تا این حد زده اصلا قابل قبول نیست ولی جفتتون برید پیش روانشناس، هردوتون نیاز دارید [sep],conform and adjust,Active
1277,[cls] مشکلات بین زوج جدا از داداش شوهر بود، اما داداش اشتباها درگیر شد. شوهر به داداش گفت که او را مسخره نمی‌کند، اما همسرش به او گفت که بیشتر باید محافظت کند. در نهایت، همسر به اتاق رفت و در رو قفل کرد. [sep] ول کن الان میریزن سرت داغن بگی هم میگن ما فرق داریم [sep],question or answer,Passive
1278,[cls] فردی کتک خورده و به دادگاه رفته است. قرار است فردا دوباره به دادگاه برود. خانواده او ناراحت هستند. [sep] برو پزشک قانونی [sep],confront and retaliate,Active
1279,[cls] دعوای خانوادگی شدید، شوهر کتک خورده، شکایت از شوهر. [sep] منم ی ماه مونده ب زایمانم اینقد با مشت تو سر و صورتم زد حتی میگفت باید بچه رو سقط کنی با اینکه سه هفته دیگه ب عملم مونده بودنشسته بودم تو ماشین اگه بیرون وایساده بودم منو میکشتمنم از ته دل شکستم نفرینش کرد خدا سه روز بعد چنان دلش رو شکست ک فک نکنم هرگز مث قبل بشه [sep],question or answer,Passive
1280,[cls] شوهر پسرش را به دلیل گریه کردن تنبیه کرد و به همین دلیل همسرش را زد. مادر همسر نیز به دلیل بی احترامی به او تنبیه شد و از خانه بیرون شد. در نهایت، شوهر با توجه به گریه فرزندش، همسرش را زده و او را به خانه مادرش فرستاد. [sep] [sep],other,Passive
1281,[cls] یک زوج دعوای شدیدی داشتند، شوهر به مادرش وابسته بود و هیچ علاقه‌ای به زندگی نداشت. زن برای آرام کردن خود به خواهر شوهرش رفت ولی به دلیل قهر خواهر، تولد او را با کتک برداری جشن نگرفتند. در پایان، زن به دلیل ضربه شوهرش، قصد شکایت از او را داشت. [sep] شکایت کن پدر شم در بیار این سری مردا رو باید آدم کنی [sep],confront and retaliate,Active
1282,[cls] زنی که از شوهرش جدا شده بود، به دلیل خشونت و اذیت شدید، تصمیم به جدایی گرفت. خانواده شوهر و رفتارهای نامناسب آن‌ها زندگی او را سخت کرد. در حالی که او هنوز در حال طلاق است، شوهرش با یک زن دیگر به سفر رفته است. [sep] این ناراحتی که تو میکنی خودت یکم بهش فکر کن مثل روزای اول خودت اونم میخاد بعداز ترکیه برگرده بره خوزستان تا دسته بکنه تو پاچش اونم بره الان حرص چیو میخوری توهم به فکر اینده خودت باش به اینکه قرار جدا بشی مستقل بشی وباید واسه خودت هم پشت باشی هم پناه واسه اب ریخته کسی کاسه دست نمیگیره توهم به خودت به بهترین شکل ممکن برس و واسه ایندت برنامه ریزی کن به همین سادگی عزیزم [sep],conform and adjust,Active
1283,[cls] مهمونی بود، شوهر ناراحت بود، عکس‌های خودش را کم می‌گذارد، جاری ناراحت شد. [sep] عزیزم یه مدت بیخیال و بی تفاوت باش،،،،، اینجوری که میکنی شوهرت نطقه ضعفت رو میفهمه،،،، البته من حس میکنم. شما زیادی حساس هستی و شوهرتون هم لجبازه [sep],conform and adjust,Active
1284,[cls] شوهر دوستان از همسرش بد رفتاری می‌کند و او را مورد آزار و اذیت قرار می‌دهد. امروز شوهر او به او حمله کرده و او را زخمی کرده است. او به دنبال کمک و حمایت است. [sep] برو مرکز مشاوره راهنمایی بگیر [sep],confront and retaliate,Active
1285,[cls] زن خیانتکار با شوهرم به خانه ما آمدند، من قفل خانه را شکستم و با شوهرم درگیر شدم. سپس به دنبال زن به اتاق دیگری رفتم و شوهرم به حمایت از او، سرم را گرفت. در نهایت، شیطانی به من حمله کرد و از ترس پریدم. [sep] اگه دلت باهاش صاف بوده و اون بهت نارو زده! شک نکن حتی اگه تو ببخشیش بازم خدا نمیبخشدش.. خبرش بهت میرسه که چجوری دلش میشکنه و تقاص پس میده!! [sep],empathy,Passive
1286,[cls] یک زن را پیدا کردم و شکایت کردم. دستور قضایی گرفتم و الان او متاهل و دختر دار است. شوهرم نیز به من خشونت می‌کند و مواد مخدر در جیبش پیدا شده است. [sep] والا [sep],question or answer,Passive
1287,[cls] یک زن متاهل بدون فرزند با شوهرش دعوا می‌کند و در این دعواها چهار بار کتک خورده است. شوهرش هر بار عذرخواهی می‌کند و می‌گوید دفعه آخر است، اما این اتفاق تکرار می‌شود. زن ناراحت است و احساس تحقیر می‌کند. [sep] پس خودت دنبال کارای خودت باشبرو پزشک قانونی نامه بگیر [sep],confront and retaliate,Active
1288,[cls] شوهرم در خانه مادرش بود، پسرم با او گریه کرد و من با او تماس گرفتم. شوهرم بعدا به خانه آمد و دعوا شروع شد، او تلاش کرد که من را بزند و پسرم گریه کرد. شوهرم معتاد است و رفتارش بد شده است. [sep] برو از مادر شوهر شکایت کن به جرم تهمت [sep],confront and retaliate,Active
1289,[cls] زنی که چند بار از شوهرش کتک خورده بود، امروز نیز توسط او مورد خشونت قرار گرفت و به شدت آسیب دید. شوهر هر بار پس از خشونت عذرخواهی می‌کرد. زن تصور می‌کرد که این اتفاق دیگر تکرار نخواهد شد، اما این بار شوهرش به شدت او را ضربه زد. [sep] پاشو برو ازش شکایت کن [sep],confront and retaliate,Active
1290,[cls] یک زن با مشکلاتی در رابطه با شوهرش دارد. شوهرش او را مقصر می‌داند و او را مورد سوءاستفاده قرار می‌دهد. زن در مواجهه با خشونت شوهرش، در تردید است که باید بماند یا برود. [sep] پزشکی قانونی و پلیس و دادگاه نقره داغش کن [sep],confront and retaliate,Active
1291,[cls] شوهر به جرم ضرب و شتم دیه پرداخت کرد. به جرم توهین و فحاشی جزای نقدی داد. به جرم تهدید جانی به ۷۴ ضربه شلاق محکوم شد. [sep] حقشه اتفاقا بذار بفهمه یه مرجع هست که جلوی زورگوییشو میگیره [sep],confront and retaliate,Active
1292,[cls] شوهرم و خواهر شوهرم مرا آزار می‌دهند. شوهرم اصرار دارد که با مادرش بروم و کف پایش را ببوسم. من به شوهرم زنگ زدم و او به من حمله کرد. [sep] یکبار وقتی داره میزنه بدو تو کوچه بذار ابروش بره برو شکایت کن یا آدم میشه یا جدا میشی کتک‌ خوردن مال حیوان هم نیست چه برسه به انسان [sep],confront and retaliate,Active
1293,[cls] یک شوهر به زنش خیلی زیاد کتک می‌زند و در یک بار خشونت آمیز، زن با چاقویی که داشت، شوهرش را زخمی کرد. پاش زیر زانوی شوهرش مجروح شد و به دکتر رفتند. پزشک گفت که اگر تا چند روز حس نداشت، باید جراحی شود. [sep] یا خدا [sep],empathy,Passive
1294,[cls] یک بحث شدید بین زن و شوهر اتفاق افتاد. همسایگان و پدر شوهر نیز شنیدند و خوشحال شدند. زن به باباش زنگ زد و از خودش پشیمان شد. شوهر هم قهر کرد و بدن زن کبود شد. [sep] منم دلم میخواد برگردم عقب. ولی آبیه که ریخته و تموم شده. سعی کن خودتو جمع و جور کنی. ازین به بعد دیگه نذار چیزی پیش بیاد. بقیه م ببینن شما خوبید فراموش میکنن نگران نباش [sep],conform and adjust,Active
1295,[cls] شوهر ناراحتی به همسرش وارد کرده و از برادرش خواسته که او را به خانه برود. داداش نیز او را تشویق به ادامه زندگی با شوهرش می‌کند. اما همسر تصمیم به درخواست طلاق گرفته است. [sep] ای بابا. ایشالا مشکلت حل بشه طلاق چیه [sep],conform and adjust,Active
1296,[cls] یک زن به دلیل شکست خانوادگی و خشونت همسرش دچار مشکل شده است. او عاشق همسر خود است اما نمی‌تواند از او جدا شود. در نهایت، او به فکر خودکشی افتاده است. [sep] اول برو پزشک قانونی شکایت کن تا چشم ترس بگیره چون واسش دیه میبرن بعدم برو مساوره با خانوادت درمیون بزار حتما مشکلتو [sep],confront and retaliate,Active
1297,[cls] دو نفر دعوا کرده‌اند و یکی از آن‌ها کتک خورده است. طرف مقابل هم طلبکار است. فردا صبح برای نامه پزشک قانونی می‌خواهد برود و نیاز به راهنمایی دارد. [sep] تا کی میخوای سست‌باشی و کتک بخوری؟ من نمیگم شکایت کن زندگی خودتهولی این روشی که پیش گرفتی تهش یه زن افسرده آسیب دیده اس که به زودی زندگیش به طور کامل از هم میپاشه [sep],confront and retaliate,Active
1298,[cls] یک فرد به طور خشنانه به شخصی حمله کرده و او را ضربه زده است. شخص متضرر در حال تردید برای گزارش این اتفاق به پلیس است. او همچنین چندین نامه پزشکی قانونی دارد که می‌تواند به عنوان شواهد در دادگاه استفاده شود. [sep] برو شکایت کن طلاقت رو بگیر خودت راحت کن از این شکنجه‌ها ولی به نظرم حتما قبلش یه مشاور برو ببین راه حل داد خوب شد اوضاع که به سلامتی نشد برو با وکیل حرف بزن طلاقت رو بگیر بچه‌ها مال اون شد که هیچی مال تو شد هم بهتر برو سر کار کارکن رو پای خودت وایستا مهریه‌ات هم بگیر ولی قبلش برو مشاور [sep],confront and retaliate,Active
1299,[cls] یک زن به دلیل خشونت همسرش شکایت نمی‌کند ولی بعد از ضربه‌های شدید، تصمیم می‌گیرد عکسی از ضربات بگیرد. اما این تصویر باعث پشیمانی او می‌شود و او نمی‌تواند به پلیس شکایت کند. در نهایت، همسرش به شدت او را مورد ضرب و شتم قرار می‌دهد و او را در خانه محبوس می‌کند. [sep] عزیزم دفعه اول که زدتت میدادیش دست برادرت یکاری میکردن نتونه پاشه از این جرعتا نداشت [sep],confront and retaliate,Active
1300,[cls] یک بحث شدید بین زن و شوهر اتفاق افتاد. همسایگان و پدر شوهر نیز شنیدند و خوشحال شدند. زن به باباش زنگ زد و از خودش پشیمان شد. شوهر هم قهر کرد و بدن زن کبود شد. [sep] غلط کرده کبود کرده یعنی دست به زن داره. البته تو دعوا نباید بهش نزدیک بشی که بزنتت [sep],confront and retaliate,Active
1301,[cls] زنی که هفته هفته باردار است، از زندگی خسته شده و با مشکلاتی مواجه است. او به شوهرش التماس می‌کند که به دکتر برود، اما شوهر به جای این کار، او را به سمت سقط جنین سوق می‌دهد. زن، این پیشنهاد را رد می‌کند. [sep] تو دیگه کی هستی با این کارهایی که باهات کرده باز رفتی خونه خواهرش باهاش حرف زدی بهش خندیدی حدااقل خقش نبود یه روز کم محلی کنی؟ نه تنها شما بلکه ۹۹در صد خانم‌های آویزوون شوهراشون جریح و گستاخ میشن یه دوستی چیزی واسه خودت دست و پا کن از درد تنهایی نچسبی به شوهرت تازه یازده بارم ز زدی آقا حواب نداده؟؟؟ [sep],confront and retaliate,Active
1302,[cls] شوهر عصبانی است و به دنبال زنش می‌رود. زن بدون روسری و مانتو دویده و در راهرو جیغ می‌کشد. در حضور زن تنها، دعوا می‌کنند و آبروی زن رفته است. [sep] زن موجود ضعیفیه واقعاخدا تو سرش زده حالام نوبته ادماس [sep],question or answer,Passive
1303,[cls] صبحانه را برای شوهرم آماده کردم، اما او نخورد. او به من فحش داد و بیرون رفت. من ناراحت شدم و گریه کردم. بعد او برگشت و مشاجره کردیم. [sep] مهرتو بزار اجرا اگه هم ردی از زدنش مونده برو پزشک قانونی نامه بگیر [sep],confront and retaliate,Active
1304,[cls] مادر و پدر فراخوانی کردند تا شوهر با پدر صحبت کند، اما شوهر رفته بود. زن به دنبال شوهر نرفت و با مادرش درگیر شد. سپس شوهر به خانه مادرش رفت و در رابطه با آینده صحبت کرد، اما زن از این صحبت‌ها خوش نبود و تصمیم گرفت به خانه برود. در این حین، مادر شوهر به زن زنگ زد و او را تهدید کرد، و در نهایت زن توسط مادر شوهر کتک خورد. [sep] شوهرم اذیتم میکنه خیلی همه حرفی بهم میزنهادعاش هم میشه میگه من خوبمبخدا من نهمین عیده تو خونشم هنوز یه روز عیدی بدون گریه نگذشته [sep],question or answer,Passive
1305,[cls] زنی به دلیل تندروی شوهرش و کتک‌هایی که از او دریافت می‌کند، با خانواده شوهرش دعوا کرده است. شوهرش قول داده بود که دیگر کتک نخورد، اما هنوز هم ادامه می‌دهد. در نهایت، شبی زن به خاطر بی‌احترامی به خانواده شوهرش، توسط آنها از خانه طرد شده است. [sep] برو مشاوره خانواده [sep],confront and retaliate,Active
1306,[cls] مهمون شهرستانی به خانه شوهرم آمد و بچه‌هایش به من کتک زدند. پدر شوهرم من را توهین کرد و مادر شوهرم نیز دخترش را دفعه دیگر زد. شوهرم نیز به من حمله کرد و من با اشک‌ها به زیرزمین رفتم. [sep] کصخله شوهرت؟ جلو مادرشوهرت سیلی میزنهحداقل تو هم تا خونه صبر میکردی انقد چیز نمیشد ک بخواد چک بزنه [sep],conform and adjust,Active
1307,[cls] یک زن دارای فرزند کوچک است و شوهرش هیچ کمکی به او نمی‌کند و حتی خانه را هم اجاره کرده است. شوهرش به زن خود بدرفتاری می‌کند و حتی به خانواده او نیز فحش می‌دهد و تهدید می‌کند که بچه را از او برمی‌دارد. زن به دلیل عشق به شوهرش، نمی‌تواند از او جدا شود. [sep] یا حسین الهی دستش بشکنه از مرد بودن چی یاد گرفته فقط نر بودن؟! متاسفم براش. برو پیش مشاور حقوقی اگر کارتون به دادگاه کشید و قاضی دلایل رو محکمه پسند ندید میفرستتون مشاوره. یا جواب میده یا نه. الان آسیب اگر بیشتر از اینه برو پزشک قانونی. [sep],confront and retaliate,Active
1308,[cls] یک زن ناراحت از رفتار خشن شوهرش است. شوهرش به او فحش می‌دهد و به خودش و مادرش نیز فحش می‌دهد. در یک روز، شوهرش به طور ناگهانی به زن ضربه می‌زند و او را به خاطر چایی ریخته شده بر روی پاش مورد سوء استفاده قرار می‌دهد. زن از خانه خارج می‌شود. [sep] این فقط فحش نمیده کلا قاطی داره! قدرت جدا شدنو تو خودت ایجاد کن یا قدرت دکتر رفتنو تو شوهرت [sep],confront and retaliate,Active
1309,[cls] شوهر کتک زده، پاها و دست زخمی. [sep] برو پزشک قانونی عزیزم دیه باید بده [sep],confront and retaliate,Active
1310,[cls] یک زن به دلیل بی احترامی و فحش دادن به او و ترساندن دختر کوچکش به دنبال راهکاری برای حل مشکل خود می‌گردد. در یک شب، زن به دلیل خاموش کردن برق، با شوهرش درگیر می‌شود و او را مورد خشونت قرار می‌دهد. شوهر همیشه به طلاق اشاره می‌کند و زن در وضعیت نامطلوبی قرار دارد. [sep] این هاری گرفته [sep],empathy,Passive
1311,[cls] زنی که شوهرش او را ترک کرده است، به خانواده‌اش گفته که پدرش او را به خانه‌اش برده است. اما شوهر او پیام‌هایی را داده است که نشان می‌دهد او دروغ می‌گوید. [sep] اه اهخوب جواب دادیاصلا نرو خونتبرو اول نامه بگیر یه کپی هم بزار خونه باباتبعد اگه دیدی خیلی پشیمونه به شروطی برگرد [sep],confront and retaliate,Active
1312,[cls] شوهر از همسر خود خواست تا لپتاپش را از خانه پدرش بیاورد، اما همسر می‌ترسید. شوهر به همسر خود حمله کرد و او را مجبور به رفتن به خانه پدرش کرد. همسر نمی‌دانست که آیا باید با خانواده پدرش زندگی کند یا نه. [sep] اصلا کوتاه نیا من کوتاه اومدم الان وضعم اینه میتونی تایپیکمو بخونی ببینی چه بلایی س م اومده [sep],confront and retaliate,Active
1313,[cls] زنی که چند سال است کتک می‌خورده، دیشب به شوهرش کتک زد و او هم جواب داد. شوهر دیوانه شده بود و فحش‌های رکیکی به خدا و پیغمبر می‌دهد. زن تصمیم گرفت جدا شود، اما شوهرش امروز صبح بیدار شده و می‌خواهد هر چیزی را که زن بخواهد انجام دهد. [sep] برو پزشکی قانونی شکایت کن برو رو اعصابش دوباره کتکت بزنه ازش یه فیلم یا صدا ضبت کنی میتونی به خاک سیاه بنشونیش آزار بدنی هیچ توجیهی ندارد.. [sep],confront and retaliate,Active
1314,[cls] شوهرم وقتی عصبانی میشه، کتکم میزنه و بعد معذرت خواهی میکنه. اگر باهاش آشتی نکنم، دوباره کتکم میزنه. من خسته شدم و به فکر جدایی هستم. [sep] هر بار کتک زد برو نامه پزشک قانونی بگیر/برو پیش مشاور/زود کوتاه نیا/بچه دار نشو [sep],confront and retaliate,Active
