,x,y,PassiveActive
1055,[cls] مردی با مشکلات خانوادگی با همسرش دارد. در یک سفر عیدی، دعوای لفظی با خانواده همسرش پیش می‌آید و مادر شوهرش به شوهرش فحش می‌دهد که باعث می‌شود شوهرش عصبانی شود و او را بزند. بعد از آن، زن با قهر به خانه برمی‌گردد و یک سال ارتباطی با خانواده همسرش ندارد. اما شوهرش به او گفته که مادرش قرار است به خانه آن‌ها بیاید. [sep] جلو شوهرت معمولی، وقتی نیست لام تا کام حرف نزخیلی هم تریپ کلفت و سرویس بده بر ندار، سخت نگیر به خودت اما مطلقاااااا اتو نده دست شوهرت شر راه بیوفته تو زندگیت، مخصوصا که ظاهرا جلو مامانش جوگیر هم می‌شه [sep],conform and adjust,Active
1056,[cls] فردی به دیر رسیده و به شخص دیگری گفت که در محل مورد نظر نیست. شخص دوم حمله کرد و به فرد اول آسیب زد. پس از حمله، شخص دوم عذرخواهی کرد و از فرد اول بخشش خواست. [sep] دوست نی نی سایتی اینجا الان همه دارن میگن بشکنه دستش و همین طور هم هست هیچ مردی حق دست بلند کردن روی زنشو نداره ابدا ولی من میخوام بهتون بگم از یه دریچه دیگه نگاه کنید تو این شرایط کرونایی و وضعیت اقتصادی مردا زده به سرشون کم اوردن اصلا کلا بهم ریختن باخت پول‌های سنگین و تلاش‌های بی ثمر براشون داره سخت میگذره گاهی عقل و بدنشون فقط خشونت و دعوا میبینه. نمبشه توجیه کرد ولی میبینی دیر اومده و کلی ضرر کرده و شما شاکی و یه جوری بد حرف میزنید اونم نمیخواد بگه چه اتفاقی افتاده یا اصلا در طول روز نابود بوده واسه یه اتفاقی حرکت شما براش سنگین بوده به هر حال میخوام بگم شاید دلایلش این بوده خدا به داد همه مردا برسه و سایشون بالاسر ماها باشه خدایی نکرده سکته نکنن [sep],conform and adjust,Active
1057,[cls] در یک دعوای هفته‌ای با شوهرم، او من را زده و من به خانه پدرم فرار کردم. در همان روز، شوهرم پسرم را با خود برد. نیاز به راهنمایی دارم. [sep] خوبه با مشورت وکیل برو شکایت کن [sep],confront and retaliate,Active
1058,[cls] مرد خسیس خرج دختران را می‌دهد، اما به جای کمک به من برای کلاس زبان، من را می‌زند. شیشه فرگاز من را شکسته و من باید به او التماس کنم تا پول بدهد. او ماشین می‌خرد، اما به من نمی‌گوید و من مجبورم پیاده به سرکار بروم، اما حالا که پول جمع کرده‌ام، می‌خواهم ماشین بخرم. [sep] شکایت کن مهریتو بگیر پدرشو دربیار یعنیییی چی؟؟ [sep],confront and retaliate,Active
1059,[cls] شوهر به دلیل مادرش همسرش را زد، همسر با او آشتی کرد اما اولویت خود و خانواده‌اش را بیان کرد و بعد از دو سال فهمید که او علاقه‌ای به او ندارد. [sep] اصلا این فکر نکن میگی شوهرت خوبه پس باصبوری میشه مشکلت حل کنی [sep],conform and adjust,Active
1061,[cls] زن و شوهر در حال بحث هستند، زن به شوهر فحش می‌دهد و شوهر او را می‌زند، سپس شوهر برای خودش ببخشید می‌گوید و زن به او گفته که اگر دوباره این کار را انجام دهد، به پلیس گزارش خواهد داد. [sep] خب پس برو پزشک قانونی حساب کار دستش بیاد [sep],confront and retaliate,Active
1063,[cls] زنی که شوهرش او را مورد خشونت قرار داده بود، به پزشکی قانونی شکایت کرد. دو روز دیگر نوبت دارد. مادر شوهر نیز ادعا می‌کند که زن به شوهرش ضربه زده است. [sep] طلاق بگیر، نظرم برگشتثابت کن معتاده، مهریه و دیه تو قسطی هم شده مجبورش کن بده [sep],confront and retaliate,Active
1064,[cls] یک دعوای شدید بین زوجی رخ داده است و در نتیجه شوهر به همسرش آسیبی وارد کرده است. همسر دچار درد شده و نمی‌تواند حرکت کند. او به پدرش تماس می‌گیرد تا او را بردارد. [sep] من اگه بودم میرفتم پزشکی قانونیلازمم نبود بفهمه ممکنه یه روز انفاق بدتری برات بیفتهحداقل مدرک داشته باشی [sep],confront and retaliate,Active
1065,[cls] همسرم با من دعوا کرد و شب به من حمله کرد و من را زخمی کرد. حالا درد و تهوع دارم و نمی‌توانم حرکت کنم. [sep] توهین نکردممیگم تو که مادری مسئولی بچتو تو شرایطی بزرگ کنی که استرس و اضراب ازش دور باشه وگرن عصبی و باافکار بیمار بزرگ میشه و این دعوا و کتک کاری توی ضمیر ناخوداگاهش ثبت میشه و تا همیشه اذیتش میکنهاینکه داری میمونی تو زندگی کتک میخوری هیچ کمکی به اون طفل معصوم نمیکنیبهش ظلم میکنی مامان فداکار [sep],confront and retaliate,Active
1066,[cls] شوهر بچه‌ها به شوخی او را می‌زند و او درد می‌کشد. او نمی‌تواند اعتراض کند زیرا دیگران فکر می‌کنند بدتر است. در یک شب، او با پام به شوهرش زده و او با پشت دست به او زده است. [sep] شوهرت گرمه. و اینکه همانطور که گفتی مدل ابراز محبتش اینه. که شما نمیپسندی. بشین جدی باهاش حرف بزن بگو درسته تو عشق ات اینجوری نشون میدی ولی من این رو عشق نمیدونم و اذیت میشم ادامه نده [sep],confront and retaliate,Active
1067,[cls] یک زن توسط شوهرش کتک خورده، از خانه بیرون شده و با چاقو تهدید شده است. او نامه پزشکی قانونی گرفته و در حال تصمیم گیری برای طلاق یا تعهد به زندگی با شوهرش است. او در حال حاضر دو دل است و با حالت دوگانگی مواجه است. [sep] ببین از طزف کسی که همه اینازو تجربه کرده بهت میگم مشاور برو حتما هر دو اوضاع که آروم شد با هم برین اینجور مردا کامل درست نمیشن به مرور بهتر میشن ولی هیچوقت انتظار مرد عاشق پیشه مهربون نداشته باش تا بچه نداری تصمیمتو بگیر بعدش دیگه راهی نداری [sep],confront and retaliate,Active
1068,[cls] زنی به دلیل تجاوز و خشونت فیزیکی از شوهرش شکایت می‌کند. شوهرش در حالی که همسرش خواب است، به خاطر گریه کردن فرزندش بیدار شده و با او به دلیل ندیدن این موضوع درگیر شده است. شوهر به همسرش حمله کرده و او را زخمی کرده است. [sep] متاسفم براااش خداازش نگذره ولی توک کتک میخوری حداقل توهم بزنش دلت نسوزه …. توسری خورش نباش عزیزمبراهمسایه هاتونم‌همینطورمتاسفم [sep],confront and retaliate,Active
1070,[cls] یک زن جوان ۲۳ ساله، سه سال پیش ازدواج کرده است. شوهرش ابتدا خوب بود، اما بعدا به او خیانت کرد و رفتارش روز به روز بدتر شد. زن هنوز عاشق شوهرش است، اما شب گذشته شوهرش با دوستانش به سواری رفت و به زن نگفت، بحثشان شد و شوهرش زن را شدیدا ضربه زد. [sep] مشکل از خودتون هست [sep],conform and adjust,Active
1071,[cls] دو نفر در خیابان دعوا کردند. شوهر به زن حمله کرد. دلیل حمله، دعوای شب قبلی بود. [sep] وقتی جونت در خطر هست گور بابای مردم [sep],confront and retaliate,Active
1072,"[cls] شخصی به دنبال کتک زدن فردی است. ,فردی نگران آسیب دیدن صورت خود است. ,فردی خواستار ترک خانه شده و بازگشت به خانه خود است. [sep] پاشو برو پزشکی قانونی بعد هم دادگاه برو شکایت کن بگو امنیت جانی ندارم در منزل شوهر مدارکت هم ارائه بده [sep]",confront and retaliate,Active
1075,[cls] زنی با شوهرش دعوا کرد و در نتیجه او به او سیلی زد. گوش زن دچار مشکل شد و نتوانست بشنود. [sep] همینجوری پاشو برو دادگاه شکایت کن [sep],confront and retaliate,Active
1076,[cls] زنی موهایش را کراتینه کرده بود و شوهرش خواست موهایش را ببیند، اما او نخواست. در یک دعوای خانوادگی، زن و شوهرش با مادر شوهرش دعوا کردند و در نهایت زن و شوهرش خانه را ترک کردند. [sep] اول شوهرت بعد تو مقصر بودی ک پای مادرشوهرتو کشیدی وسط خداییش اول دعوا دخالت نکرده بود [sep],conform and adjust,Active
1077,[cls] شوهر مست به خانه آمد و به زن خشونت کرد. بچه چهار ماهه را هم روی دستش گذاشت و زن به پلیس زنگ زد اما کمکی نرسید. زن درد و دردسرهای زیادی دارد و نمی‌داند چه کاری باید بکند. [sep] زنگ بزن اورژانس اجتماعی ۱۲۳ کمکت میکنن دست بچتم اولین فرصت اگر موقع تکون دادن درد داشت ببر نشون بده این کار ی دفعه و دو دفعه نیست برو پزشکی قانونی فردا مدرک جمع کن مطمئن باش بدردت میخوره حالا نخواستی استفاده کنی نکن فعلا یعنی شکایتم نکردی ازش نکن واسه طلاق و اینا ولی حتما مدرک جمع کن وگرنه بعدا پشیمون میشی اورژانس اجتماعی کمکت می‌کنه [sep],confront and retaliate,Active
1078,[cls] یک مادر دارای بچه‌ای شیرخوار است که بدخواب و بدقلق است و زندگی او تحت تاثیر این مشکل قرار دارد. همسر او نیز به دلیل این مشکلات، او را مورد فشار و آزار قرار می‌دهد. در یک شب، بچه شیرخوار به شدت گریه می‌کند و مادر نیز به دلیل خستگی و عصبانیت، پوشک بچه را بیرون می‌اندازد. [sep] کثافت برو تا جای کتکاش نرفته برو شکایت کن [sep],confront and retaliate,Active
1079,[cls] یک پسر هفت ساله دارم، همسرم همیشه با بحث کوچکی من را بیرون می‌کرد و مرا مورد خشونت قرار می‌داد. اما الان با خنده برایم لباس گرون می‌خرد و بیرون نمی‌رود، اما شب‌ها پیام‌های ناخوشایندی به من می‌دهد. [sep] مدرک جمع کن برو شکایت کن ازش مهریتم از حلقومش بکش بیرون طلاق بگیر [sep],confront and retaliate,Active
1081,[cls] شوهر زن بیماری‌های روانی دارد، او را به دکتر می‌برد. زن ۶ سال زجر کشیده و دیروز شوهرش دوباره روانی شد و به او حمله کرد. شوهر زن را زخمی کرد و او را تا ولم کرد. [sep] برو پزشک قانونی [sep],confront and retaliate,Active
1082,[cls] یک زن از شوهرش شکایت می‌کند که او را زده است و می‌خواهد پیگیری قانونی کند. او همچنین از یک جنده که او را زده است شکایت می‌کند. او نیاز به راهنمایی دارد که برای پیگیری قانونی باید به کجا برود. [sep] وا چقدبیشعور، غلط کرده دست روت بلند کرده باچ جراتی، حتماازش شکایت کن [sep],confront and retaliate,Active
1084,[cls] در یک دعوای خانوادگی، زن شوهرش برای آشتی گلی به او هدیه داد، اما زن آن را پرت کرد. شوهر عصبانی شد و به عسلی لگد زد. مادر زن نیز به شوهر دخترش گفت که خانه را نشکند. [sep] حالا اون اقا یه اشتباهی کرد تو نباید غرورشو جلو اینهمه ادم خورد میکردی حالا شما اشتی میکنید ولی تهش از چشم خانواده هاتون میفتید چرا زندگی شیرین تونو سر مسائل خاله زنکی خراب میکنید نذارید پای خانواده هاتون به وسط کشیده بشه [sep],conform and adjust,Active
1086,[cls] یک زن به دلیل خانواده‌اش با یک مرد ازدواج کرد، اما او بیکار است و شوهرش هم کمکی نمی‌کند. او به دلیل فقر و خجالت از دعوت کردن مهمان به خانه خود خجالت می‌کشد. او به دلیل فشارهای زیاد، به فکر خودکشی است. [sep] طلاق بگیر برو سرکاز خودت [sep],confront and retaliate,Active
1087,[cls] زنی با شوهرش به دلیل تمایل به کار یا تحصیل دعوا می‌کند. شوهر هیچ کاری را پذیرفته و فقط از او می‌خواهد بچه‌هایشان را بزرگ کند. در نهایت، شوهر به زن خشمگین حمله کرده و او تصمیم به جدایی می‌گیرد. [sep] میگفتی آره پس مادرتم بی ارزشهبگو تو داری به حضرت زهرا هم توهین میکنی …روز قیامت با امام حسین طرفیجوابشو جوری بده که بترسه، حیا کنه [sep],confront and retaliate,Active
1091,[cls] شوهر به مادر همسر فحش داد و همسر جواب داد. شوهر همسر را زد و همسر خونریزی شد. درد همسر بی‌اهمیت بود. [sep] ببین اگر نمی‌خوای جای پنجولاشو رو صورت بچتم ببینی به فکر نجات خودتو نسلت باش [sep],confront and retaliate,Active
1093,[cls] دو نفر دعوا کرده‌اند و یکی از آنها گلوی دیگری را فشار داده است. گلوی او درد می‌کند و نمی‌تواند آب دهانش را قورت دهد. او به دنبال کمک است. [sep] تا کی میخوای کتک بخوری و زندگی کنی؟؟ پشتوانه نداری؟؟ [sep],confront and retaliate,Active
1095,[cls] شوهر به زن گفت که ازش متنفره و می‌خواد از زندگیش بره. شوهر از زن خواست که پولش رو به حساب خودش منتقل کنه. زن به شوهر کتک زد. [sep] کار کردنت اشتباه نیس. فقط حقوقتو اینقد راحت دراختیارش نذار. تو هم خونه کار میکنی هم بیرون. اون پول حق خودته. برای اون که فرق نکرده [sep],confront and retaliate,Active
1096,[cls] یک دختر بچه از کودکی تحت شدید سوء استفاده و خشونت از سوی مادر و پدرش رنج می‌برد. او از ترس از مادرش می‌ترسد و به دلیل دروغ گفتن، پدرش او را شدیدا مورد ضرب و شتم قرار می‌دهد. در یکی از این حوادث، پدرش او را با کمربند زده و بدنش را زخمی می‌کند. [sep] خوب هر جوری هست بی احترامی نکن بهشون از نظر اینکه دوس پسرت و ازت گرفته کار خوبی چون خوب و بد و شاید ندونی واز اون پسر ضربه بخوری ولی نباید کتکت بزنن هواست باشه این پسرها دنبال زندگی نیستند دنبال هوی هوس هستند البته بعضی هاشون [sep],conform and adjust,Active
1097,[cls] شوهر ناراحتی به همسرش وارد کرده و از برادرش خواسته که او را به خانه برود. داداش نیز او را تشویق به ادامه زندگی با شوهرش می‌کند. اما همسر تصمیم به درخواست طلاق گرفته است. [sep] زندگیتو خراب نکن سرچیزای بیخود فک میکنی الان طلاق بگیری خوبه؟ [sep],conform and adjust,Active
1098,[cls] یک زن با شوهرش دعوا کرده و او را زده است. زن به مادرش زنگ زده ولی مادرش نیامده است. مادر به زن گفته که نمی‌تواند با دو فرزندش طلاق بگیرد. [sep] عزیزم هنوز که ردش هست برو پزشک قانونی لطفا مدرک جمع کن [sep],confront and retaliate,Active
1099,[cls] دو نفر در خیابان دعوا کردند. شوهر به زن حمله کرد. دلیل حمله، دعوای شب قبلی بود. [sep] دفه بعد که تهدید به طلاق کرد بگو مشکلی نیست بریم طلاقم بده زود درخواست بده تابفهمه از طلاق نمیترسی [sep],confront and retaliate,Active
1101,[cls] زنی با شوهرش به دلیل تمایل به کار یا تحصیل دعوا می‌کند. شوهر هیچ کاری را پذیرفته و فقط از او می‌خواهد بچه‌هایشان را بزرگ کند. در نهایت، شوهر به زن خشمگین حمله کرده و او تصمیم به جدایی می‌گیرد. [sep] منم دقیقا همینو میخواستم بگم اگه واقعا به خاطر این میخواد طلاق بده معلومه که عشقی وجود نداره و بهتر تکلیف خودتو میدونی ولی اگه واسه ترسوندنه که خودش آخرش ضایع میشه ولی اگه دیدی دادخواست داد زود مهریت بذار اجرا. جا نزن. [sep],confront and retaliate,Active
1103,[cls] یک دعوای شدید بین زوجی رخ داده است. همسر به دوستش گفته که جدا شوند. شب بعد، همسر به خانه دختر خاله‌اش رفته و اکنون قصد دارد برود. [sep] گفتی همدیگرو زدین، متاسفانه روتون به هم باز شده، بجای رفتن که هیچ فایده‌ای نداره بگو شام بریم بیرون و بشینین حرف بزنین که دیگه به هیچ وجه بی احترامی نکنید بهم [sep],conform and adjust,Active
1104,[cls] یک زن با شوهرش دعوا کرد و شوهرش به گوش زن ضربه زد و گوش زن خونریزی کرد. زن درد زیادی داشت و شوهرش ادعا کرد که چیزی نشده است. زن ناتوان بود که با شوهرش بحث کند و از او ناراحت بود. [sep] سر هرچی و مقصر هرکی بود نباید اینکارو میکرد [sep],conform and adjust,Active
1106,[cls] شوهر در دعوا صورت همسرش را ضربه می‌زند و او را به زمین می‌اندازد. همچنین قبلا دست همسرش را کبود کرده بود و اینبار با مشت به صورتش حمله کرده است. همسر به او اخطار داده که اگر دوباره این کار را تکرار کند، او را ترک خواهد کرد. [sep] ببین هیچ کسی مثه خودت نمیتونه متوجه بشهظ، اگر واقعا حس میکنی سرده نسبت بهت و بیخودو بیجهت دعوا راه میندازه و اصلا دست بزنش قابل هضم نیست در کل برای هیچ مردی این موضوع بفکر چاره باش خودتو مهیا کن برای جدایی و به هیچ وجه به هیچ وجه به اونو کاراش اهمیت نده و فکر نکن فقط بفکر خودت باش بتونی تنهایی از پس ادامه زندگیت بر بیای بهشم بی توجهی کن، گاهی توجه زیاد بدتر هم میکنه رابطه رو بی توجه شو بلکم درست شد که بنظرم محاله…. ذات عوض نمیشه…. [sep],confront and retaliate,Active
1107,[cls] دو نفر دعوا کردند و یکی از آنها به دیگری حلو بچه زد. بعد از چند روز، کسی که حلو بچه زده شده بود به خانه دیگری رفت و با او شوخی کرد و بوسید، اما دیگری با او برخورد نکرد و فقط محلش را نداد. در نهایت، آنها به هم رابطه خواستند و خوابیدند. [sep] حالا اساسی بشین باهاش حرف بزن. کوتاه هم نیا. [sep],confront and retaliate,Active
1108,"[cls] a woman is upset because her husband received a message from another girl. she had a fight with her husband and his family, and was physically abused. she considered suicide but decided against it because of her mother's illness and her own pregnancy. she tried to leave the house but her husband stopped her. [sep] برو پرشک قانونی حتما نامه بگیر دستت داشته باش [sep]",confront and retaliate,Active
1109,[cls] شوهر بدجنس و خیانتکار است، خرجی نمی‌دهد و به زنان دیگر فحش می‌دهد. زن اقدام به فروش یخچال و لباسشویی شوهرش می‌کند. مادر شوهر نیز به او بدرفتاری می‌کند. [sep] خودتو نجات بده حتی شده با طلاق [sep],confront and retaliate,Active
1111,[cls] شوهرم در خیابان به من حمله کرد و من شوکه شدم. بعد از این حادثه، من گریه کردم و شوهرم معذرت خواهی کرد. من او را از اتاقم بیرون کردم. [sep] وقتی عذر خواهی کرده کشش نده گلم [sep],conform and adjust,Active
1112,[cls] فردی که داستان را تعریف می‌کند، چندین بار مورد ضرب و شتم قرار گرفته است و به دنبال راهی برای آرام کردن خود است. او نمی‌خواهد به محل قبلی خود برگردد و به دنبال راهی برای شکایت از مورد ضرب و شتم است. او همچنین نگران والدین مریض خود است. [sep] ۵۰ سال که سنشون بالا نیست، برو پزشکی قانونی [sep],confront and retaliate,Active
1115,[cls] دو نفر دعوا کردند و یکی از آنها به دیگری حلو بچه زد. بعد از چند روز، کسی که حلو بچه زده شده بود به خانه دیگری رفت و با او شوخی کرد و بوسید، اما دیگری با او برخورد نکرد و فقط محلش را نداد. در نهایت، آنها به هم رابطه خواستند و خوابیدند. [sep] افسردگی داره حتما که عصبی میشه و میزنه سعی کن عصبیش نکنی اگه بخشیدیش خب سعی کن فراموش کنی و کشش ندی [sep],conform and adjust,Active
1116,[cls] یک زن با شوهرش دعوا کرد و شوهرش به گوش زن ضربه زد و گوش زن خونریزی کرد. زن درد زیادی داشت و شوهرش ادعا کرد که چیزی نشده است. زن ناتوان بود که با شوهرش بحث کند و از او ناراحت بود. [sep] باشه عزیزم به هرحال نباید دست بلند کنه هرچیم حالا گفته شده [sep],confront and retaliate,Active
1121,[cls] همسرم به دلیل یک بند رخت، با لگد زدن به لباس هایش، من را عصبانی کرد. من پول جم خود را برای خرید چیزی جدید صرف کردم، اما همسرم آن را شکست. در نهایت، من به همسرم سیلی زدم و او به من حمله کرد. [sep] حتما امروز برو اول مهریتو بزار اجرا و بعد شکایت کنحتما زود برو پزشکی قانونی [sep],confront and retaliate,Active
1123,[cls] شخصی شوخی کرد و آب ریخت روی لباس فرد دیگری. فرد دیگری ترسناک شد و گفت که باید به او ضربه بزند. فرد اول دستش را گذاشت روی رولپام و فکر کرد که او شوخی می‌کند، اما فرد دوم او را به شدت فشار داد و دردش را افزایش داد. [sep] از این شوخی‌های پشت وانتی نکن منم بودم عکس العمل تند نشون میدادم یعنی چی اینکارا ادم جا میخوره و اذیت میشه [sep],conform and adjust,Active
1125,[cls] زنی که شوهرش او را مورد خشونت قرار داده بود، به پزشکی قانونی شکایت کرد. دو روز دیگر نوبت دارد. مادر شوهر نیز ادعا می‌کند که زن به شوهرش ضربه زده است. [sep] طلاق بگیر.. راحت شو [sep],confront and retaliate,Active
1128,[cls] دوستان، دعوای شدید با شوهر، دست شکسته، صورت زخمی و مراجعه به پزشک قانونی با ترس از بد شدن وضعیت. [sep] عزیزم خدا پدرو مادرتو برات نگه داره. خجالت نداره. شما تاوان یه انتخاب غلط رو داری میدی. ولی دیگه بسه. این دو سه موردی که گفتی ازش، ادم توقعی و کوته بین به نظر میاد. شما که حقوق داری و خانوادت پشتتند، چرا باید کتک بخوری و خار خواهرشوهر و مادر سوهر بشی. یه جایی تو زندگی باید سنگ بشی تا بقیه قدر تون رو بدونند. کم نیار بچه که نداری اینجوری وا نده. [sep],confront and retaliate,Active
1129,[cls] یک زن متاهل ۳۰ ساله توسط شوهر روانی خود شکنجه می‌شود. شوهرش همیشه او را تهدید می‌کند و او نمی‌تواند طلاق بگیرد. زن به دنبال کمک است. [sep] الان هم همه میدونند پس بهتره جدا بشه شما باهاش خصوص حرف بزن بگو میخوای به اورژانس اجتماعی گزارش بدم خودت هم جدا شو مطمن باش بعدش یک همسر خوب قسمتت میشه اینقدر به این نچسب تا کشته نشدی یکجوری حرف بزن که حس اعتماد و آرامش و امنیت بهش دست بده و بتونه از شوهرش جدا و به شما اعتماد کنه که می‌تونید بعد از جدا شدنش کمکش کنید که در امنیت و آرامش باشه. [sep],confront and retaliate,Active
1130,[cls] یک شخص خیانت کاره است و سوالی درباره زندگی با او مطرح شده است. او پس از تحمل تندی و کتک خانگی، به خانه مادرش بازگشته است و در حال حاضر دارای فرزندی است. [sep] برو دادگاه درخواست طلاق بده [sep],confront and retaliate,Active
1131,"[cls] یک زن با شوهری که بی‌دلیل با او قهر می‌کند و سه فرزندی که فقط دعوا و کتک کاری می‌کنند، در خانه‌اش زندگی می‌کند. شوهرش برای ناهار با عصبانیت واخم به خانه برمی‌گردد و از زن می‌خواهد که زود باشد و غذایی برایش بیاورد. , [sep] عزیزم اصلا برات مهم نباشه که قهر ه یا بد اخلاقه تو مثل همیشه با بچه‌ها صحبت کن حرف بزن تو که میگی چته یا منو دوست نداری احتیاجت رو بهش نشون میدی اون هم سو استفاده میکند بد اخلاقی کرد تو کارت رو انجام بده محل نگذار به خودت برس به زیباییت به ورزش و رژیم برس وقتی ببینه به خودت اهمیت میدی باهات بهتر میشه. تجربه کردم که میگم [sep]",conform and adjust,Active
1132,[cls] زنی که به شوهرش گفته بود از دوستش برایش زیاده، پس از درگیری و کتک خوردن، به خانه پدرش رفته و شوهرش از جدایی راضی است. او به مشاور مراجعه کرده و مشاور می‌خواهد با شوهرش صحبت کند. در حالی که شوهرش هیچ تماسی نگرفته است. [sep] خب حرف بدی زدی بهش اونم غرورش لکه دار شدهبه قول اون فیلم مرد بدون عشق میتونه زندگی کنه ولی بدون غرور نهولی اگه به نظرمن اگه دوسش داری و زندگیتو دوست داری بزار حرف بزنهچه ایرادی داره متوجه بشه داری التماسش میکنیحداقلش اینکه پیش خودت سرت بالا که خرکاری از دستت براومده واسه زندگیت انجام دادی و شرمنده خودت نشدی [sep],conform and adjust,Active
1134,[cls] زنی که به خانه مادرش با شوهرش آمده بود، متوجه خیانت شوهرش شده بود و دعوا شدیدی بین آنها رخ داد. شوهرش قول داده بود که دیگر تکرار نخواهد شد، اما باز هم به خاطر خشونت و خیانتش، زن تصمیم گرفت جدا شود. او به خواهرانه از دیگران کمک می‌خواست که چه باید کرد. [sep] جدا میشدم. مردی که رو زنش، دست بلند کنه مرد نیست نامرده. این نمیتونه اخمتو وا کنه توقع داری بختت رو وا کنه.. خیانتم ک میکنه، بددهنم ک هست. اگه واقعا همینطوره، گوربابای حرف مردم چرا بسوزی بسازی! مگه قراره چندبار زندگی کنی، مهریتو بگیر جداشو. خدارو چ دیدی شاید آرامش ب زندگیت برگشت [sep],confront and retaliate,Active
1136,[cls] دو هفته پیش، زوج جوانی در خانه مادر همسرشان بودند و هنگام بازگشت به خانه، همسر دیوانه شد و اشیا را پرت کرد. همسر به خانه مادرش رفت تا قرص بگیرد و هنگام بازگشت، به همسرش فشار آورد تا کولر گازی را خاموش کند. [sep] وا شما دوتا چرا اینجوری میکنین [sep],conform and adjust,Active
1138,[cls] یک زن با شوهرش به دلیل شیطونی فرزندش در خیابان دعوا کرد و شوهرش به زن توهین کرد. آنها در حین دعوا در خیابان با ماشین برخورد کردند و زن و فرزندش آسیب دیدند. چند نفر از عابران پایین آمده و به آنها کمک کردند. [sep] همه میگن اون عصبانیه هیچی نگو خب اینکه اون مرده یعنی حق داره عصبانی بشه و شما باید کوتاه بیای؟ نه عزیزم اینطوری نیست اولا که به هیچ وجه و تحت هیچ شرایطی پدر یا مادر حق ندارن رو بچه دست بلند کنن دوما اون آقا حق نداشته بعد از زدن بچه رو همسرش هم دست بلند کنه و شمارو پیاده کنه در حدی که بچه شلوارشو خیس کنههمین وحشی گریا رو بچه بدترین تاثیرو میذاره و همون بچه با ترس و استرس و اعصاب خراب بزرگ میشه و در آینده با انواع افسردگیا و مشکلات روحی دست و پنجه نرم میکنه.. حتما حتما خیلی سفت و سخت جلوی کتک زدن و تحقیر کردن بچه و خودتون بیایستید و اجازه ندین دوباره تکرار بشه [sep],confront and retaliate,Active
1139,[cls] یک زن به دلیل بیکاری شوهرش و رفتار نامناسب داداشش، با شوهرش دائم دعوا می‌کند. او به شدت حسادت می‌کند و نمی‌داند چه کسی با شوهرش رابطه دارد. در نهایت، شوهرش به درخواست او توجه نمی‌کند و دعواهای آن‌ها ادامه دارد. [sep] درکت میکنم خیلی سخته واقعا شوهر منم گوهی ازاین کارا میکنه ولی بادعوا نمیشه وقتی باهم خوبین علت ناراحتیتو بگو اینطوری تاثیرش بیشتره [sep],conform and adjust,Active
1140,[cls] یک شخص می‌گوید که با لگد زده شده و می‌تواند دیه بگیرد. او دو بار به کمر و پا زده شده است و پاک کبود شده است. او دو دختر و یک پسر دارد. [sep] برو پزشک قانونی طول درمان بگیر زودددد تا خوب نشده برو خیلی عز و جز کن [sep],confront and retaliate,Active
1141,[cls] دو هفته پیش، زوج جوانی در خانه مادر همسرشان بودند و هنگام بازگشت به خانه، همسر دیوانه شد و اشیا را پرت کرد. همسر به خانه مادرش رفت تا قرص بگیرد و هنگام بازگشت، به همسرش فشار آورد تا کولر گازی را خاموش کند. [sep] ببرش باغ وحش بنداز تو قفس شیرا با هم زندگی کنن فکر کنم از باغ وحش فرار کرده [sep],confront and retaliate,Active
1142,[cls] یک زن به دلیل بحث با شوهرش مورد ضرب و شتم قرار می‌گیرد و از خانه او را بیرون می‌کنند. او در حال حاضر در حال تردید برای آشتی با شوهرش است. حالت او بسیار بد است. [sep] باید ی فکر اساسی کنی دیگه این موضوع لوس شده که به قول خودتون هی میزنه هی فرداش مسخره بازی ی بار حالشو حسابی جا بیار تا حساب کار دستش بیاد نه اینکه شما هم به طرفش هجوم ببری نه [sep],confront and retaliate,Active
1144,[cls] شوهر اعتیاد دار، مهریه پرداخت شده، یک ماه فرصت داده شده تا پاک شود. حق طلاق و حضانت به زن داده شده ولی دفتر خانه این موضوع را نمی‌نویسد. فردا دادگاه نفقه دارند و شوهر تهدید به شکایت مهریه و نفقه کرده است. [sep] اعتیاد اصولا درست شدنی نیستمخصوصا صنعتیاصلا شکایتت رو‌پس نگیر [sep],confront and retaliate,Active
1145,[cls] شخصی در شام گوشت نخورد و فقط سیب زمینی خورد. شوهرش شوخی کرد و گفت گوشت بخور. بعدا با برادر شوهر و مادرشوهر خندیدند و شوهر ناراحت شد. [sep] تا باشه از این شوخیای مزخرف دیگه نکنه [sep],confront and retaliate,Active
1146,[cls] یک زوج هستند که مشکلاتی در رابطه‌شان وجود دارد، از جمله جدایی در خواب، عدم تعامل و خشونت. در یک شب، زن برای خودش شام درست کرده و شوهرش تن ماهی خورد، اما این اقدام باعث نارضایتی و احساس شکست در زن شد. [sep] یه مدت سیریشش شو هیچی نگو ولی هرجا خوابید برو هرچی خورد تو غذای خودت رو ول کن برو مال اونو بخور از خونه رفت بیرون تو هم سریع یه چیزی بپوش باهاش برو خودش نرم میشه [sep],conform and adjust,Active
1147,[cls] دخترخاله قابلمه‌ها را پرت کرد و گلی را له کرد. او به دوستش گفت که باید طلاق بگیرد. شب، او با دوستش جدال کرد و دستش کبود شد. [sep] نمیگم جدا شو ولی حتما عروسی رو عقب بنداز … مشاور برو، گوششو حسابی بکش [sep],confront and retaliate,Active
